fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste
0.45083,0.01208,0.01096,0.88517,0.00052,3.15497,0.81237,7.8188,0.61727,1.743,0.01412,0.84917,0.47265,0.0,0.11205,0.53993,0.0,0.0,0.0,0.50211,0.55941,0.0,0.0
0.44497,0.01079,0.01038,0.91946,0.0005,2.44332,0.84987,5.9965,0.56037,1.63435,0.0152,0.9,0.39714,0.0,0.08534,0.74109,0.0,0.0,0.0,0.74377,1.0,0.0,0.0
0.45763,0.01111,0.01147,0.8489,0.0005,2.96793,0.82666,7.34077,0.61258,1.79305,0.01478,0.87066,0.40146,0.0,0.10036,0.60524,0.0,0.0,0.0,0.53309,0.49552,0.0,0.0
0.46005,0.00907,0.00827,0.8489,0.00045,3.1587,0.91696,7.14431,0.57725,2.30531,0.01478,0.9,0.35056,0.0,0.1035,0.52627,0.0,0.0,0.0,0.61218,0.47523,0.0,0.0
0.46422,0.00974,0.00832,0.88612,0.00045,2.99769,0.85769,7.81809,0.57249,2.74634,0.01434,0.9,0.39487,0.0,0.09702,0.46721,0.0,0.0,0.0,0.68666,0.46651,0.0,0.0
0.4538,0.00974,0.00802,0.90197,0.00038,2.53016,0.85363,10.21812,0.47877,2.67464,0.01434,0.88223,0.40815,0.0,0.13023,0.52968,0.0,0.0,0.0,0.80514,0.54076,0.0,0.0
0.44514,0.00984,0.01019,0.92301,0.00049,3.16248,0.84205,8.41944,0.52573,1.79807,0.01542,0.72525,0.37003,0.0,0.09441,0.47361,0.0,0.0,0.0,0.53224,0.95478,0.0,0.0
0.45493,0.00974,0.00777,0.87516,0.00045,2.89559,0.86981,7.99449,0.62242,2.7831,0.01384,0.88376,0.39487,0.0,0.10761,0.42566,0.0,0.0,0.0,0.75325,0.42693,0.0,0.0
0.44696,0.01211,0.01081,0.88833,0.00049,3.20507,0.71489,7.58042,0.63435,1.743,0.0154,0.79097,0.4213,0.0,0.10725,0.63048,0.0,0.0,0.0,0.51826,0.53088,0.0,0.0
0.46222,0.00882,0.00827,0.8114,0.00041,2.9682,0.84987,7.52592,0.58104,2.15704,0.01636,0.8489,0.35056,0.0,0.1035,0.58036,0.0,0.0,0.0,0.6089,0.47523,0.0,0.0
0.4568,0.00734,0.00475,0.82715,0.00041,2.60863,0.95,7.81809,0.37078,2.92114,0.01537,0.9,0.4752,0.0,0.07772,0.46721,0.0,0.0,0.0,0.6441,0.47425,0.0,0.0
0.45192,0.00974,0.00902,0.88487,0.00045,3.0472,0.84747,7.81809,0.55781,2.64887,0.01421,0.88934,0.38929,0.0,0.09639,0.45623,0.0,0.0,0.0,0.68666,0.46651,0.0,0.0
0.46572,0.0097,0.00832,0.88489,0.00045,3.03155,0.85586,7.79995,0.57314,2.67455,0.01438,0.9,0.3965,0.0,0.09702,0.46911,0.0,0.0,0.0,0.68218,0.46651,0.0,0.0
0.44662,0.00841,0.01069,0.91328,0.00044,3.03155,0.89567,9.28024,0.57314,2.67455,0.01503,0.82775,0.31891,0.0,0.11146,0.51532,0.0,0.0,0.0,0.64201,0.46943,0.0,0.0
0.45665,0.00992,0.00686,0.88489,0.00051,3.29948,0.85076,8.14717,0.66117,2.50308,0.01431,0.9,0.45325,0.0,0.09702,0.49832,0.0,0.0,0.0,0.74123,0.46651,0.0,0.0
0.45362,0.00886,0.00828,0.88741,0.00045,2.97979,0.83752,7.81809,0.59124,2.74634,0.0145,0.81235,0.39267,0.0,0.10071,0.3932,0.0,0.0,0.0,0.73171,0.45315,0.0,0.0
0.46201,0.01125,0.00832,0.84967,0.00055,3.0971,0.93234,7.46305,0.50113,2.76392,0.01434,0.9,0.39546,0.0,0.0822,0.47526,0.0,0.0,0.0,0.68666,0.53597,0.0,0.0
0.43937,0.00976,0.00825,0.89729,0.00045,3.03155,0.83825,7.79995,0.56978,2.57841,0.01464,0.8974,0.39831,0.0,0.09654,0.4606,0.0,0.0,0.0,0.68218,0.47178,0.0,0.0
0.46009,0.00984,0.00822,0.86359,0.00041,3.17393,0.86145,8.17386,0.58809,2.40707,0.01371,0.89999,0.39487,0.0,0.09696,0.46721,0.0,0.0,0.0,0.68666,0.4171,0.0,0.0
0.46232,0.00979,0.00832,0.88489,0.00045,3.03298,0.83616,7.79995,0.58234,2.74268,0.01448,0.9,0.4024,0.0,0.09734,0.46911,0.0,0.0,0.0,0.68046,0.46651,0.0,0.0
0.4423,0.00985,0.00834,0.89961,0.00046,3.03155,0.74212,7.74235,0.58886,2.85556,0.01427,0.9,0.40838,0.0,0.09503,0.46911,0.0,0.0,0.0,0.69579,0.5514,0.0,0.0
0.43481,0.01041,0.00832,0.89825,0.00034,3.68158,0.77841,7.14627,0.70663,2.52686,0.01225,0.9,0.31897,0.0,0.09702,0.51552,0.0,0.0,0.0,0.68218,0.55181,0.0,0.0
0.44631,0.01031,0.00832,0.88612,0.00051,2.7261,0.95,7.22227,0.58235,3.20282,0.01434,0.71757,0.33523,0.0,0.09702,0.52534,0.0,0.0,0.0,0.44983,0.65185,0.0,0.0
0.43378,0.01148,0.00867,0.94338,0.00051,2.88546,0.70764,5.20142,0.57249,2.97521,0.01612,0.9,0.35493,0.0,0.08302,0.50835,0.0,0.0,0.0,0.87523,0.53332,0.0,0.0
0.45617,0.00975,0.00799,0.88435,0.00045,3.09706,0.80828,7.38674,0.57314,2.67455,0.01438,0.9,0.37523,0.0,0.09702,0.45588,0.0,0.0,0.0,0.68133,0.47617,0.0,0.0
0.46009,0.01039,0.00864,0.9204,0.0005,2.97937,0.86675,8.96749,0.59799,3.1149,0.01785,0.86511,0.4793,0.0,0.09707,0.59002,0.0,0.0,0.0,0.5685,0.43303,0.0,0.0
0.44683,0.00974,0.00713,0.84728,0.00041,2.63653,0.85769,6.72565,0.57049,2.68023,0.01208,0.9,0.41385,0.0,0.08368,0.45985,0.0,0.0,0.0,0.81651,0.38051,0.0,0.0
0.46187,0.00818,0.00715,0.88489,0.00045,2.73515,0.95,7.79995,0.44695,2.53091,0.01382,0.84764,0.37299,0.0,0.09702,0.52372,0.0,0.0,0.0,0.50463,0.42521,0.0,0.0
0.45394,0.00992,0.00852,0.88489,0.00043,3.08896,0.80976,8.43712,0.59753,2.67455,0.01491,0.9,0.38683,0.0,0.09622,0.4257,0.0,0.0,0.0,0.73394,0.46651,0.0,0.0
0.46229,0.00953,0.00857,0.88489,0.00045,3.04113,0.85586,7.79995,0.57314,2.71234,0.01401,0.9,0.36182,0.0,0.09816,0.47541,0.0,0.0,0.0,0.67455,0.46906,0.0,0.0
0.46356,0.00987,0.00832,0.88781,0.00045,3.00718,0.85405,7.8126,0.57294,2.73357,0.01434,0.89272,0.39782,0.0,0.09683,0.46721,0.0,0.0,0.0,0.68165,0.46558,0.0,0.0
0.45121,0.00954,0.00829,0.88612,0.00045,2.85229,0.86403,7.44897,0.57855,2.99443,0.01434,0.87069,0.43082,0.0,0.09702,0.49198,0.0,0.0,0.0,0.63432,0.46651,0.0,0.0
0.45148,0.0097,0.00826,0.91075,0.00045,3.03155,0.91908,9.35062,0.54003,1.25403,0.01193,0.9,0.35905,0.0,0.09157,0.42463,0.0,0.0,0.0,0.60793,0.48692,0.0,0.0
0.44427,0.00987,0.00777,0.86682,0.00045,3.48168,0.9327,7.57843,0.57294,3.06557,0.01434,0.9,0.54035,0.0,0.09683,0.43692,0.0,0.0,0.0,0.81268,0.46558,0.0,0.0
0.44369,0.00974,0.00798,0.90209,0.00045,2.95379,0.86169,7.46256,0.57313,2.74634,0.01434,0.9,0.42688,0.0,0.10197,0.48517,0.0,0.0,0.0,0.65211,0.45609,0.0,0.0
0.45793,0.0097,0.00729,0.90417,0.00044,3.11551,0.77106,7.79995,0.5551,2.778,0.01433,0.87241,0.38038,0.0,0.09702,0.46911,0.0,0.0,0.0,0.70898,0.45219,0.0,0.0
0.44862,0.01073,0.00799,0.86569,0.00044,2.74623,0.8024,7.11233,0.57249,2.87732,0.01434,0.9,0.40054,0.0,0.09702,0.47205,0.0,0.0,0.0,0.63117,0.41961,0.0,0.0
0.45064,0.01158,0.00986,0.86689,0.00039,3.27824,0.90056,7.00644,0.58445,2.46533,0.01712,0.9,0.39507,0.0,0.11323,0.39683,0.0,0.0,0.0,0.60751,0.53974,0.0,0.0
0.44549,0.01227,0.00933,0.88612,0.00045,2.92106,0.72505,6.39401,0.56695,2.80263,0.01697,0.9,0.35872,0.0,0.09702,0.40363,0.0,0.0,0.0,0.75503,0.48564,0.0,0.0
0.44385,0.00716,0.00769,0.91519,0.00045,2.85495,0.95,5.84866,0.48924,2.67455,0.01459,0.9,0.3965,0.0,0.12029,0.58996,0.0,0.0,0.0,0.7452,0.46651,0.0,0.0
0.44806,0.01465,0.00896,0.90691,0.00045,2.72478,0.84967,4.79501,0.54215,2.32592,0.01573,0.9,0.47149,0.0,0.10003,0.43781,0.0,0.0,0.0,0.68791,0.49998,0.0,0.0
0.45342,0.00969,0.00851,0.89016,0.00047,3.03325,0.8693,7.77354,0.57314,2.6442,0.01436,0.89354,0.39001,0.0,0.0966,0.47863,0.0,0.0,0.0,0.66528,0.46458,0.0,0.0
0.44116,0.00646,0.00776,0.85057,0.00045,3.56798,0.82382,8.66673,0.57314,2.9527,0.01366,0.9,0.38808,0.0,0.11294,0.46911,0.0,0.0,0.0,0.74372,0.43996,0.0,0.0
0.45019,0.00974,0.00832,0.88612,0.00045,2.85893,0.83261,7.81809,0.57249,2.86909,0.01405,0.85904,0.39487,0.0,0.09547,0.49523,0.0,0.0,0.0,0.68666,0.48134,0.0,0.0
0.4504,0.00976,0.00832,0.8574,0.00044,3.08479,0.77015,9.32955,0.57314,2.53698,0.01366,0.9,0.37916,0.0,0.09297,0.4748,0.0,0.0,0.0,0.61156,0.4713,0.0,0.0
0.45811,0.00974,0.00843,0.85165,0.00042,3.13646,0.95,6.08,0.65066,2.74634,0.01472,0.79571,0.43948,0.0,0.11561,0.53116,0.0,0.0,0.0,0.47593,0.4654,0.0,0.0
0.45282,0.0097,0.00829,0.88861,0.00046,2.99769,0.85526,7.77985,0.57625,2.70209,0.01398,0.89125,0.38767,0.0,0.09702,0.45941,0.0,0.0,0.0,0.68666,0.46374,0.0,0.0
0.47308,0.0112,0.00754,0.89174,0.00052,3.65644,0.77528,6.89643,0.57294,3.29821,0.01855,0.9,0.39782,0.0,0.10393,0.52132,0.0,0.0,0.0,0.47372,0.51991,0.0,0.0
0.45432,0.01123,0.00754,0.88196,0.00057,3.65644,0.77528,6.89643,0.59745,3.29821,0.0184,0.9,0.38981,0.0,0.10126,0.52132,0.0,0.0,0.0,0.48136,0.4803,0.0,0.0
0.45022,0.01032,0.00785,0.89891,0.00047,2.9454,0.76032,5.71415,0.45153,2.25514,0.01438,0.9,0.3609,0.0,0.08293,0.46398,0.0,0.0,0.0,0.71755,0.4985,0.0,0.0
0.45493,0.00876,0.00832,0.88486,0.00045,2.78663,0.89435,7.02163,0.55594,3.00648,0.01488,0.9,0.3965,0.0,0.09735,0.46911,0.0,0.0,0.0,0.73887,0.46651,0.0,0.0
0.45069,0.01221,0.00748,0.84352,0.00049,3.78466,0.71921,6.03998,0.57294,3.67271,0.019,0.72331,0.39782,0.0,0.09015,0.56486,0.0,0.0,0.0,0.55261,0.42148,0.0,0.0
0.46223,0.00915,0.00784,0.81264,0.00056,2.87696,0.81945,6.89643,0.57294,3.5425,0.02369,0.9,0.39985,0.0,0.10731,0.56005,0.0,0.0,0.0,0.47828,0.52214,0.0,0.0
0.45929,0.01165,0.00749,0.89774,0.0005,3.71093,0.79804,6.44432,0.60651,3.52156,0.01819,0.87416,0.38161,0.0,0.11271,0.52061,0.0,0.0,0.0,0.49108,0.4759,0.0,0.0
0.45287,0.0112,0.00754,0.8913,0.00052,3.64294,0.77397,6.87624,0.57101,3.30299,0.01852,0.9,0.39869,0.0,0.10393,0.52142,0.0,0.0,0.0,0.47295,0.51992,0.0,0.0
0.44862,0.00946,0.00843,0.88489,0.00053,2.59883,0.95,7.79995,0.52685,2.93296,0.01071,0.9,0.4177,0.0,0.10269,0.49192,0.0,0.0,0.0,0.67596,0.46651,0.0,0.0
0.45149,0.0115,0.01169,0.95418,0.00062,2.73271,0.77528,7.62238,0.62586,3.29821,0.01838,0.79347,0.3953,0.0,0.10509,0.43281,0.0,0.0,0.0,0.48456,0.51991,0.0,0.0
0.44725,0.00889,0.00832,0.88489,0.00046,3.27069,0.85586,9.10043,0.57314,2.67455,0.01975,0.9,0.44868,0.0,0.08994,0.3854,0.0,0.0,0.0,0.805,0.55175,0.0,0.0
0.44631,0.01143,0.00754,0.89638,0.00053,3.66533,0.78116,6.74954,0.55671,3.33046,0.01795,0.9,0.40459,0.0,0.10476,0.53771,0.0,0.0,0.0,0.43836,0.554,0.0,0.0
0.4443,0.01114,0.00806,0.88834,0.00054,3.65644,0.59543,7.31083,0.51725,3.59523,0.0187,0.8982,0.43956,0.0,0.10876,0.54515,0.0,0.0,0.0,0.44544,0.49237,0.0,0.0
0.45381,0.00946,0.00759,0.88489,0.00047,3.12962,0.84155,7.39601,0.56031,2.43078,0.0156,0.89262,0.4399,0.0,0.08738,0.46911,0.0,0.0,0.0,0.69246,0.43625,0.0,0.0
0.454,0.01067,0.00754,0.87505,0.0005,3.75652,0.77528,6.59889,0.51939,3.51381,0.02023,0.79546,0.39782,0.0,0.10526,0.51088,0.0,0.0,0.0,0.47947,0.56944,0.0,0.0
0.45487,0.00959,0.00832,0.86498,0.00045,3.14346,0.95,8.2244,0.66097,2.31513,0.01635,0.9,0.18999,0.0,0.08767,0.40169,0.0,0.0,0.0,0.61852,0.58111,0.0,0.0
0.45244,0.01121,0.00685,0.89429,0.00047,3.03155,0.78169,7.54226,0.57314,2.67455,0.01285,0.9,0.34577,0.0,0.1112,0.54103,0.0,0.0,0.0,0.68218,0.47954,0.0,0.0
0.45663,0.01062,0.00705,0.89174,0.00029,3.65644,0.77528,5.15669,0.5407,4.04142,0.01599,0.9,0.39782,0.0,0.12777,0.51649,0.0,0.0,0.0,0.67304,0.59717,0.0,0.0
0.45446,0.01176,0.00723,0.88916,0.0005,3.64132,0.73086,6.86926,0.57294,3.42833,0.01709,0.9,0.38994,0.0,0.10124,0.52132,0.0,0.0,0.0,0.50985,0.52921,0.0,0.0
0.44095,0.01172,0.00953,0.88698,0.00045,2.51945,0.85586,7.79995,0.40117,2.3947,0.01438,0.9,0.42268,0.0,0.09702,0.49909,0.0,0.0,0.0,0.72931,0.509,0.0,0.0
0.45249,0.0137,0.00564,0.91811,0.00056,3.14163,0.64727,5.77447,0.54766,3.59685,0.01991,0.9,0.41528,0.0,0.11825,0.57827,0.0,0.0,0.0,0.47372,0.56339,0.0,0.0
0.44576,0.0105,0.00754,0.95244,0.00049,4.34154,0.95,7.63389,0.75175,2.80766,0.01619,0.9,0.47788,0.0,0.09975,0.52132,0.0,0.0,0.0,0.50608,0.45962,0.0,0.0
0.44576,0.01124,0.00768,0.88949,0.00052,3.65644,0.80555,6.89052,0.54884,3.29657,0.0174,0.9,0.39782,0.0,0.09886,0.51295,0.0,0.0,0.0,0.47372,0.52326,0.0,0.0
0.46032,0.0112,0.00754,0.88237,0.00052,2.47937,0.74901,7.83272,0.64405,2.78415,0.01607,0.9,0.40395,0.0,0.10393,0.44954,0.0,0.0,0.0,0.42135,0.49209,0.0,0.0
0.45424,0.0115,0.00654,0.89174,0.00052,3.80565,0.84714,5.45527,0.45027,5.06376,0.0149,0.71193,0.33477,0.0,0.06053,0.46149,0.0,0.0,0.0,0.46365,0.5883,0.0,0.0
0.43694,0.01235,0.00709,0.91632,0.00051,3.09147,0.74649,5.45216,0.53628,3.29821,0.01796,0.9,0.35962,0.0,0.09494,0.51469,0.0,0.0,0.0,0.50523,0.58024,0.0,0.0
0.45312,0.0112,0.00853,0.91866,0.00048,3.39922,0.85347,6.05575,0.57294,3.29821,0.01537,0.79652,0.43124,0.0,0.10053,0.60064,0.0,0.0,0.0,0.46736,0.51991,0.0,0.0
0.43064,0.01014,0.0072,0.89174,0.00052,3.48321,0.84926,6.14053,0.51672,3.60325,0.01538,0.9,0.39782,0.0,0.08056,0.48956,0.0,0.0,0.0,0.47372,0.51991,0.0,0.0
0.44276,0.00955,0.00925,0.87929,0.00068,4.05773,0.91679,6.50051,0.57294,3.29821,0.02041,0.9,0.39782,0.0,0.10393,0.56158,0.0,0.0,0.0,0.47496,0.67397,0.0,0.0
0.44791,0.0112,0.00724,0.89174,0.00052,3.63674,0.77528,5.95615,0.68655,3.38003,0.01926,0.9,0.46384,0.0,0.11078,0.50097,0.0,0.0,0.0,0.50969,0.51991,0.0,0.0
0.44307,0.01014,0.00782,0.90706,0.00051,3.65644,0.84568,6.89643,0.46223,3.29821,0.01903,0.9,0.37815,0.0,0.10733,0.42609,0.0,0.0,0.0,0.50224,0.64607,0.0,0.0
0.4583,0.01219,0.00845,0.89174,0.00052,3.65644,0.74666,7.21183,0.6728,3.6365,0.01781,0.9,0.39782,0.0,0.10393,0.51593,0.0,0.0,0.0,0.47372,0.51991,0.0,0.0
0.45394,0.00954,0.0086,0.9079,0.00047,2.5304,0.82868,7.88511,0.54668,2.46883,0.01434,0.89366,0.4294,0.0,0.09683,0.43761,0.0,0.0,0.0,0.68165,0.43389,0.0,0.0
0.44931,0.0112,0.00754,0.89999,0.00048,3.65644,0.74413,7.65207,0.59943,3.41612,0.01687,0.87968,0.37531,0.0,0.10133,0.52963,0.0,0.0,0.0,0.46386,0.43789,0.0,0.0
0.44714,0.01061,0.00774,0.87781,0.00045,3.03155,0.83813,7.79995,0.55784,2.54515,0.0149,0.9,0.38986,0.0,0.09472,0.46911,0.0,0.0,0.0,0.66763,0.44666,0.0,0.0
0.45977,0.0112,0.00722,0.85884,0.00052,3.40981,0.79593,7.36079,0.51998,3.29821,0.02006,0.9,0.39135,0.0,0.10393,0.631,0.0,0.0,0.0,0.46249,0.50968,0.0,0.0
0.44503,0.01146,0.00718,0.89174,0.00055,3.65644,0.86564,6.89643,0.5833,3.3578,0.01914,0.86552,0.42409,0.0,0.10219,0.54356,0.0,0.0,0.0,0.49257,0.51888,0.0,0.0
0.44439,0.0112,0.00754,0.89334,0.00053,3.66844,0.71846,7.12883,0.56668,3.14608,0.01869,0.9,0.39822,0.0,0.10393,0.52132,0.0,0.0,0.0,0.47371,0.49393,0.0,0.0
0.45593,0.01235,0.00754,0.90622,0.00051,3.65644,0.80865,7.08385,0.58862,3.16345,0.01855,0.85464,0.38258,0.0,0.11801,0.52868,0.0,0.0,0.0,0.46652,0.51991,0.0,0.0
0.44886,0.01223,0.00754,0.9401,0.00052,5.0,0.72714,10.08118,0.40266,4.00629,0.01961,0.9,0.45121,0.0,0.10393,0.52132,0.0,0.0,0.0,0.3331,0.4653,0.0,0.0
0.44426,0.01001,0.00882,0.89174,0.00052,3.55108,0.72583,6.39626,0.68637,3.29821,0.01973,0.79041,0.36755,0.0,0.14432,0.56878,0.0,0.0,0.0,0.52093,0.4461,0.0,0.0
0.46474,0.00881,0.0079,0.89195,0.00055,3.41803,0.82811,6.43702,0.58159,3.29821,0.02408,0.86325,0.39782,0.0,0.08973,0.47895,0.0,0.0,0.0,0.47372,0.51991,0.0,0.0
0.46047,0.00999,0.00828,0.90029,0.00045,3.03155,0.86905,7.79995,0.57978,2.62355,0.01445,0.9,0.40171,0.0,0.09815,0.48009,0.0,0.0,0.0,0.66918,0.46335,0.0,0.0
0.4407,0.01092,0.00776,0.83987,0.00055,3.41817,0.75822,6.89643,0.63479,3.17817,0.01603,0.85696,0.42294,0.0,0.10393,0.52132,0.0,0.0,0.0,0.45808,0.53354,0.0,0.0
0.45559,0.01433,0.00609,0.90408,0.00049,3.61767,0.70616,7.67735,0.61776,3.54945,0.01855,0.79903,0.37953,0.0,0.0939,0.60484,0.0,0.0,0.0,0.57297,0.53815,0.0,0.0
0.46308,0.0097,0.00789,0.90401,0.00045,3.48902,0.71961,8.07933,0.61699,2.67455,0.01432,0.9,0.3965,0.0,0.09929,0.54955,0.0,0.0,0.0,0.68218,0.47249,0.0,0.0
0.45134,0.0112,0.00701,0.92196,0.00059,3.79685,0.78126,7.67607,0.59725,3.29821,0.01855,0.89426,0.43146,0.0,0.10496,0.51074,0.0,0.0,0.0,0.39861,0.55557,0.0,0.0
0.46652,0.00861,0.00831,0.83439,0.00034,2.4051,0.85586,10.09525,0.60958,2.67455,0.01135,0.43944,0.49842,0.0,0.10193,0.51121,0.0,0.0,0.0,0.6045,0.44752,0.0,0.0
0.45149,0.0099,0.00796,0.81984,0.00065,4.15838,0.82434,6.97706,0.5486,3.14849,0.01855,0.77095,0.39782,0.0,0.11322,0.54215,0.0,0.0,0.0,0.48315,0.51061,0.0,0.0
0.45622,0.00992,0.00831,0.87505,0.00048,3.23996,0.8624,7.86427,0.54093,2.6764,0.01438,0.9,0.39785,0.0,0.09428,0.48005,0.0,0.0,0.0,0.66885,0.48018,0.0,0.0
0.44861,0.00882,0.00883,0.8082,0.00029,2.32306,0.84579,10.76135,0.6014,2.6081,0.01135,0.42546,0.55287,0.0,0.10193,0.56115,0.0,0.0,0.0,0.65876,0.44752,0.0,0.0
0.43932,0.01096,0.00725,0.89714,0.00052,3.3689,0.71886,6.4607,0.57294,3.29821,0.01933,0.9,0.39782,0.0,0.1022,0.52132,0.0,0.0,0.0,0.48483,0.51109,0.0,0.0
0.44835,0.0112,0.00728,0.89291,0.00049,4.13095,0.77528,8.00901,0.57294,5.39911,0.02224,0.9,0.54806,0.0,0.10393,0.81067,0.0,0.0,0.0,0.47397,0.45598,0.0,0.0
0.4577,0.01002,0.00748,0.89174,0.00044,3.72961,0.84414,6.94622,0.55364,3.29821,0.01635,0.86581,0.39782,0.0,0.1061,0.50215,0.0,0.0,0.0,0.41727,0.57752,0.0,0.0
0.44715,0.01169,0.00755,0.87321,0.00052,3.65644,0.77528,6.96667,0.57848,3.04807,0.01874,0.9,0.402,0.0,0.10393,0.52132,0.0,0.0,0.0,0.44166,0.53837,0.0,0.0
