fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste
0.45032,0.00886,0.00968,0.9523,0.00026,2.68318,0.75649,7.9731,0.3668,1.52011,0.01183,0.88726,0.38365,0.0,0.09949,0.70218,0.0,0.0,0.0,0.36837,0.74167,0.0,0.0
0.44848,0.00858,0.01108,0.96245,0.0002,3.0293,0.83933,7.25992,0.58485,1.45188,0.01739,0.79409,0.23695,0.0,0.09251,0.46224,0.0,0.0,0.0,0.334,0.96336,0.0,0.0
0.45251,0.00858,0.00863,0.98,0.00028,2.40202,0.95,7.10189,0.51146,1.35064,0.01815,0.89847,0.33268,0.0,0.08717,0.4288,0.0,0.0,0.0,0.36367,0.96336,0.0,0.0
0.44707,0.00874,0.00968,0.98,0.00024,2.71285,0.74028,6.41123,0.35132,1.64309,0.01943,0.9,0.35724,0.0,0.0768,0.51998,0.0,0.0,0.0,0.35109,1.0,0.0,0.0
0.45802,0.00929,0.00899,0.97006,0.00027,2.64591,0.69441,7.8917,0.50715,1.61292,0.01535,0.9,0.34483,0.0,0.1008,0.60661,0.0,0.0,0.0,0.35608,1.0,0.0,0.0
0.44956,0.00865,0.00968,0.97932,0.00029,2.66671,0.8089,6.90464,0.44672,1.78316,0.01509,0.80635,0.37702,0.0,0.09341,0.51998,0.0,0.0,0.0,0.29602,0.96336,0.0,0.0
0.44227,0.00813,0.01099,0.93603,0.00027,2.8584,0.78862,5.97648,0.45713,1.51329,0.01174,0.86073,0.37508,0.0,0.09875,0.50165,0.0,0.0,0.0,0.39409,0.86383,0.0,0.0
0.44794,0.009,0.00876,0.98,0.00025,2.41131,0.69441,8.17137,0.4338,1.55901,0.01065,0.89114,0.26599,0.0,0.10132,0.55343,0.0,0.0,0.0,0.3462,1.0,0.0,0.0
0.45072,0.01453,0.012,0.89983,0.00036,2.28729,0.947,7.24495,0.45117,1.43627,0.01109,0.68484,0.34299,0.0,0.10042,0.56577,0.0,0.0,0.0,0.51111,1.0,0.0,0.0
0.45834,0.00953,0.00968,0.90393,0.00022,3.01891,0.81956,7.22194,0.42612,1.7533,0.01504,0.7758,0.39202,0.0,0.1139,0.51998,0.0,0.0,0.0,0.41229,0.85211,0.0,0.0
0.43008,0.00959,0.00899,0.97006,0.0003,2.55908,0.60748,7.02067,0.46696,1.62306,0.01593,0.9,0.34483,0.0,0.1008,0.60929,0.0,0.0,0.0,0.35608,1.0,0.0,0.0
0.45418,0.00997,0.00968,0.95816,0.0003,2.96307,0.88006,7.13946,0.42775,1.70528,0.01274,0.9,0.30835,0.0,0.07773,0.51998,0.0,0.0,0.0,0.40325,1.0,0.0,0.0
0.45261,0.00787,0.01123,0.98,0.00027,2.87848,0.76107,8.13089,0.44267,1.55835,0.01652,0.88726,0.33051,0.0,0.08807,0.51998,0.0,0.0,0.0,0.34521,0.96336,0.0,0.0
0.44141,0.00751,0.00968,0.98,0.0003,3.16797,0.81956,6.85123,0.44267,1.55835,0.01341,0.87356,0.37895,0.0,0.09727,0.52517,0.0,0.0,0.0,0.37345,0.97115,0.0,0.0
0.45943,0.00954,0.00972,0.90415,0.00022,3.04628,0.82905,7.17594,0.42179,1.75949,0.01507,0.77218,0.39265,0.0,0.1139,0.52233,0.0,0.0,0.0,0.41229,0.8585,0.0,0.0
0.46041,0.00933,0.0092,0.89937,0.00022,3.10834,0.79525,7.22194,0.44765,1.69045,0.01438,0.76376,0.40114,0.0,0.11982,0.51998,0.0,0.0,0.0,0.40536,0.84665,0.0,0.0
