fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste
0.44544,0.01012,0.00859,0.9089,0.00061,2.60016,0.718,7.29365,0.56511,1.47816,0.01338,0.9,0.4123,0.0,0.10118,0.57369,0.0,0.0,0.0,0.5979,0.81439,0.0,0.0
0.44634,0.00873,0.01192,0.92002,0.00053,3.08523,0.68216,7.84486,0.64168,1.71569,0.01435,0.9,0.32566,0.0,0.12415,0.60629,0.0,0.0,0.0,0.54784,1.0,0.0,0.0
0.44807,0.00968,0.00868,0.89475,0.00057,2.54469,0.74236,7.09995,0.58726,1.46654,0.01269,0.9,0.39854,0.0,0.09733,0.49934,0.0,0.0,0.0,0.60252,0.78476,0.0,0.0
0.44619,0.00822,0.00844,0.89475,0.00059,2.82287,0.81417,5.94959,0.61817,1.4756,0.0125,0.9,0.40832,0.0,0.10118,0.55006,0.0,0.0,0.0,0.54717,0.86797,0.0,0.0
0.44205,0.0076,0.00923,0.9043,0.00052,3.00278,0.92881,8.10369,0.40094,1.47379,0.01006,0.61997,0.30093,0.0,0.09781,0.70448,0.0,0.0,0.0,0.55247,1.0,0.0,0.0
0.44227,0.0092,0.00834,0.895,0.00055,2.82287,0.74236,6.57995,0.59209,1.43508,0.01329,0.85755,0.40832,0.0,0.09988,0.53529,0.0,0.0,0.0,0.60274,0.78794,0.0,0.0
0.44252,0.01089,0.00855,0.92897,0.00049,2.71285,0.86265,6.53178,0.63112,1.27893,0.01202,0.9,0.31651,0.0,0.10118,0.50428,0.0,0.0,0.0,0.55837,0.95639,0.0,0.0
0.45006,0.0085,0.00954,0.91449,0.00052,3.42727,0.88033,7.84486,0.51977,1.47379,0.01292,0.9,0.29225,0.0,0.09781,0.59662,0.0,0.0,0.0,0.55088,1.0,0.0,0.0
0.43764,0.0098,0.00917,0.88543,0.00046,2.76423,0.71067,6.75979,0.54134,1.35982,0.01421,0.9,0.40832,0.0,0.0977,0.63119,0.0,0.0,0.0,0.60204,0.74317,0.0,0.0
0.44537,0.00869,0.00834,0.87191,0.00048,3.00448,0.95,7.92884,0.53678,1.47379,0.01186,0.9,0.2817,0.0,0.09781,0.67732,0.0,0.0,0.0,0.49903,1.0,0.0,0.0
0.45797,0.00862,0.00855,0.93455,0.00049,3.2671,0.87862,7.67869,0.53243,1.37644,0.01028,0.9,0.35863,0.0,0.10284,0.53452,0.0,0.0,0.0,0.55195,0.98455,0.0,0.0
0.43382,0.00841,0.00927,0.8991,0.00056,3.99833,0.82733,8.36103,0.49196,1.493,0.01576,0.9,0.38301,0.0,0.0782,0.61109,0.0,0.0,0.0,0.445,1.0,0.0,0.0
0.44162,0.00915,0.01123,0.92493,0.00046,2.46586,0.87046,6.63499,0.44168,1.10082,0.01286,0.9,0.40832,0.0,0.08882,0.55612,0.0,0.0,0.0,0.60252,0.81439,0.0,0.0
0.43928,0.00861,0.00855,0.9251,0.00048,3.17149,0.8751,7.44941,0.54225,1.37644,0.01049,0.84945,0.35863,0.0,0.10284,0.56697,0.0,0.0,0.0,0.5452,0.96755,0.0,0.0
0.44804,0.00862,0.00929,0.95398,0.0005,3.2671,0.88803,7.25435,0.61902,1.29296,0.00941,0.9,0.35863,0.0,0.1063,0.58165,0.0,0.0,0.0,0.56209,0.91137,0.0,0.0
0.43194,0.0095,0.01024,0.98,0.00051,3.56964,0.88945,7.67869,0.53243,1.01077,0.00936,0.83529,0.29582,0.0,0.10324,0.48232,0.0,0.0,0.0,0.50755,1.0,0.0,0.0
0.44287,0.00864,0.00864,0.93684,0.00049,3.25588,0.86893,7.75299,0.53134,1.38335,0.01021,0.9,0.36247,0.0,0.1036,0.5381,0.0,0.0,0.0,0.55244,0.98846,0.0,0.0
0.43889,0.00953,0.00713,0.93455,0.00042,3.73478,0.8823,7.67869,0.51075,1.12416,0.00996,0.9,0.35863,0.0,0.08837,0.53452,0.0,0.0,0.0,0.55195,0.83796,0.0,0.0
0.43735,0.00941,0.00842,0.93384,0.00046,3.4225,0.87862,7.1066,0.53243,1.3056,0.01003,0.9,0.38039,0.0,0.10669,0.53452,0.0,0.0,0.0,0.55195,0.99693,0.0,0.0
0.45626,0.00936,0.00986,0.82193,0.00045,2.99334,0.75132,7.26687,0.54644,1.12841,0.00985,0.9,0.47684,0.0,0.10559,0.52372,0.0,0.0,0.0,0.49281,0.90407,0.0,0.0
0.44125,0.00603,0.00835,0.96424,0.00046,2.52984,0.76163,7.87833,0.64267,1.37644,0.011,0.68457,0.51822,0.0,0.1267,0.53452,0.0,0.0,0.0,0.64527,1.0,0.0,0.0
0.44083,0.00861,0.00855,0.93747,0.00049,3.2671,0.87862,7.6237,0.53634,1.38555,0.01028,0.89951,0.35449,0.0,0.10476,0.53512,0.0,0.0,0.0,0.55195,0.98575,0.0,0.0
0.45622,0.00998,0.01002,0.81833,0.00045,3.10575,0.76837,7.17458,0.56581,1.14814,0.00985,0.9,0.45529,0.0,0.10601,0.52372,0.0,0.0,0.0,0.51336,0.90407,0.0,0.0
0.451,0.00853,0.00849,0.93455,0.00049,3.2671,0.87795,7.67869,0.53535,1.36027,0.01031,0.9,0.3611,0.0,0.1023,0.53312,0.0,0.0,0.0,0.5598,1.0,0.0,0.0
0.43796,0.00998,0.01007,0.82251,0.00045,2.87447,0.81534,8.16235,0.58032,1.22643,0.00968,0.9,0.45324,0.0,0.10372,0.51247,0.0,0.0,0.0,0.53923,0.90407,0.0,0.0
0.4453,0.00867,0.01043,0.86178,0.00049,3.2639,0.92344,7.7946,0.51571,1.48463,0.01191,0.9,0.313,0.0,0.09781,0.60629,0.0,0.0,0.0,0.59109,1.0,0.0,0.0
0.45056,0.00862,0.00855,0.93531,0.00049,3.30539,0.87862,7.74149,0.53357,1.39703,0.01032,0.89108,0.35653,0.0,0.10215,0.53392,0.0,0.0,0.0,0.55195,0.98815,0.0,0.0
0.43419,0.00712,0.00855,0.93455,0.00044,3.23054,0.90696,9.55731,0.57699,1.31537,0.01018,0.9,0.33117,0.0,0.09403,0.53452,0.0,0.0,0.0,0.5531,0.94975,0.0,0.0
0.44498,0.00964,0.01087,0.88039,0.00045,2.7232,0.66182,7.7671,0.55498,1.08246,0.00805,0.9,0.48481,0.0,0.10856,0.48918,0.0,0.0,0.0,0.48554,0.93252,0.0,0.0
0.43933,0.00998,0.00995,0.87134,0.00042,2.66222,0.76016,7.55373,0.55719,1.15246,0.00995,0.9,0.44337,0.0,0.10719,0.50106,0.0,0.0,0.0,0.57318,0.87276,0.0,0.0
0.43908,0.01024,0.01002,0.79697,0.00043,3.1631,0.76837,7.17458,0.5415,1.15828,0.00863,0.8621,0.44996,0.0,0.09098,0.52025,0.0,0.0,0.0,0.51336,0.90407,0.0,0.0
0.43883,0.0093,0.00838,0.94426,0.00049,3.06925,0.86358,7.56918,0.63609,1.4025,0.00934,0.87417,0.41116,0.0,0.12013,0.62719,0.0,0.0,0.0,0.63734,0.92639,0.0,0.0
0.43061,0.00854,0.00934,0.92002,0.00052,3.54927,0.92143,7.90632,0.53527,1.35458,0.01269,0.84992,0.30154,0.0,0.10244,0.66512,0.0,0.0,0.0,0.59125,1.0,0.0,0.0
0.44631,0.00991,0.00986,0.8326,0.00045,3.50594,0.67071,7.85533,0.55769,1.50505,0.01238,0.63908,0.45183,0.0,0.10559,0.52168,0.0,0.0,0.0,0.49281,0.798,0.0,0.0
0.44668,0.00833,0.00639,0.93301,0.00049,3.26138,0.95,7.67869,0.59933,1.21044,0.01295,0.9,0.37813,0.0,0.09881,0.56981,0.0,0.0,0.0,0.6824,1.0,0.0,0.0
0.42271,0.01132,0.00986,0.81172,0.0005,3.81133,0.74638,8.09158,0.66154,1.02668,0.01163,0.9,0.55152,0.0,0.07291,0.42171,0.0,0.0,0.0,0.63361,0.71824,0.0,0.0
0.45465,0.00724,0.0074,0.88362,0.00043,3.2671,0.82587,7.67869,0.59153,1.3418,0.01035,0.75271,0.35863,0.0,0.10284,0.60864,0.0,0.0,0.0,0.49982,1.0,0.0,0.0
0.43164,0.00718,0.00754,0.82299,0.00047,3.2671,0.82587,6.36392,0.4065,0.74272,0.01113,0.67133,0.35863,0.0,0.08951,0.60864,0.0,0.0,0.0,0.57738,1.0,0.0,0.0
0.45736,0.00664,0.00806,0.95414,0.00033,3.2671,0.79614,8.1893,0.54237,1.50453,0.01035,0.74801,0.34266,0.0,0.09484,0.60864,0.0,0.0,0.0,0.45535,1.0,0.0,0.0
0.44884,0.00605,0.00619,0.80901,0.00052,3.00331,0.60504,6.37513,0.59534,0.87769,0.00922,0.9,0.33567,0.0,0.10601,0.42684,0.0,0.0,0.0,0.52042,0.86821,0.0,0.0
0.45844,0.00678,0.00799,0.97525,0.00033,2.79652,0.8334,7.83186,0.55277,1.56323,0.01035,0.80388,0.35543,0.0,0.10275,0.57181,0.0,0.0,0.0,0.40477,1.0,0.0,0.0
0.43883,0.00678,0.0089,0.98,0.00034,2.37225,0.8334,7.54212,0.50999,1.39652,0.01006,0.88124,0.36864,0.0,0.10275,0.61218,0.0,0.0,0.0,0.29872,0.92434,0.0,0.0
0.44942,0.00862,0.00855,0.93814,0.00049,3.2671,0.88874,7.48955,0.53652,1.37644,0.01035,0.9,0.35863,0.0,0.10371,0.54119,0.0,0.0,0.0,0.55245,0.98455,0.0,0.0
0.43282,0.00722,0.00763,0.98,0.00037,2.68658,0.80754,8.45563,0.55277,1.60758,0.00985,0.77359,0.37039,0.0,0.08699,0.57181,0.0,0.0,0.0,0.44114,1.0,0.0,0.0
0.45481,0.00664,0.00807,0.95414,0.00033,3.26068,0.79774,8.22738,0.54198,1.50349,0.01035,0.74617,0.34309,0.0,0.09472,0.60811,0.0,0.0,0.0,0.45611,1.0,0.0,0.0
0.4437,0.00675,0.00792,0.96976,0.00031,2.34962,0.94677,6.97005,0.51398,1.463,0.01035,0.80388,0.3576,0.0,0.10275,0.56101,0.0,0.0,0.0,0.41004,1.0,0.0,0.0
0.44106,0.00664,0.00727,0.97106,0.00035,3.15118,0.79614,6.47825,0.55718,1.68236,0.00929,0.78156,0.31272,0.0,0.09101,0.61263,0.0,0.0,0.0,0.56374,1.0,0.0,0.0
0.44454,0.0064,0.00813,0.98,0.00033,2.84148,0.81354,7.97283,0.55347,1.60107,0.00993,0.7789,0.33977,0.0,0.10744,0.56169,0.0,0.0,0.0,0.4179,1.0,0.0,0.0
0.44323,0.00825,0.00714,0.96122,0.00053,3.2671,0.83039,8.30054,0.55588,1.58702,0.01028,0.9,0.35863,0.0,0.10284,0.45825,0.0,0.0,0.0,0.55195,0.8577,0.0,0.0
0.44226,0.00862,0.00859,0.93455,0.00049,3.26441,0.87511,7.69696,0.53141,1.38866,0.01029,0.89943,0.36156,0.0,0.10267,0.53394,0.0,0.0,0.0,0.55096,0.992,0.0,0.0
0.44615,0.00786,0.00897,0.93685,0.00054,3.33059,0.92475,7.08003,0.5352,1.27397,0.01028,0.8692,0.34814,0.0,0.10354,0.53452,0.0,0.0,0.0,0.51531,1.0,0.0,0.0
0.45696,0.00701,0.00834,0.94124,0.00034,3.2671,0.72038,6.75024,0.61291,1.50453,0.01031,0.68892,0.34266,0.0,0.10522,0.60144,0.0,0.0,0.0,0.45535,1.0,0.0,0.0
0.44541,0.00979,0.00763,0.94173,0.00033,2.79652,0.95,5.0389,0.48856,1.27293,0.01012,0.80388,0.22187,0.0,0.09337,0.53596,0.0,0.0,0.0,0.53711,0.86109,0.0,0.0
0.4389,0.00679,0.00636,0.97694,0.00033,3.66466,0.95,9.68263,0.54237,1.55375,0.0103,0.74801,0.33702,0.0,0.08043,0.62505,0.0,0.0,0.0,0.49412,0.82475,0.0,0.0
0.44692,0.00953,0.00828,0.93455,0.00042,3.67557,0.94243,7.67869,0.53243,1.38811,0.01117,0.9,0.34251,0.0,0.08842,0.49635,0.0,0.0,0.0,0.55195,0.96961,0.0,0.0
0.44855,0.00648,0.0078,0.95198,0.00033,3.17043,0.82186,8.13084,0.53907,1.48916,0.0104,0.7426,0.35896,0.0,0.09352,0.62106,0.0,0.0,0.0,0.45535,1.0,0.0,0.0
0.44195,0.00865,0.00855,0.93455,0.00049,3.25925,0.87578,7.66572,0.53063,1.37079,0.01035,0.9,0.35879,0.0,0.103,0.53517,0.0,0.0,0.0,0.55195,0.98439,0.0,0.0
0.45412,0.00725,0.00853,0.85984,0.00038,4.45728,0.67042,6.74821,0.64642,1.39331,0.0091,0.649,0.30645,0.0,0.12485,0.49058,0.0,0.0,0.0,0.48122,1.0,0.0,0.0
0.45404,0.00693,0.00855,0.94124,0.00034,3.25925,0.72516,6.6851,0.57496,1.40108,0.01031,0.71034,0.34521,0.0,0.11778,0.60003,0.0,0.0,0.0,0.4381,0.96331,0.0,0.0
0.44019,0.00615,0.00855,0.88767,0.00033,3.2671,0.72617,11.18092,0.54237,1.54806,0.0076,0.74801,0.19554,0.0,0.10289,0.6355,0.0,0.0,0.0,0.59919,0.94534,0.0,0.0
0.45246,0.00668,0.00806,0.95802,0.00033,3.27844,0.80009,8.1893,0.54722,1.49166,0.0103,0.7473,0.34406,0.0,0.09484,0.60697,0.0,0.0,0.0,0.45535,0.99597,0.0,0.0
0.44716,0.00737,0.00776,0.93563,0.00035,3.3306,0.8334,7.7901,0.55567,1.79275,0.00897,0.73027,0.34801,0.0,0.10824,0.66082,0.0,0.0,0.0,0.51921,1.0,0.0,0.0
0.44892,0.00678,0.00853,0.97525,0.00032,2.66137,0.8334,8.22684,0.5471,1.52578,0.01094,0.78212,0.35987,0.0,0.1051,0.60494,0.0,0.0,0.0,0.40477,1.0,0.0,0.0
0.45559,0.00744,0.00799,0.95748,0.00031,2.73737,0.8334,8.10333,0.60301,1.32056,0.00975,0.89187,0.33835,0.0,0.10076,0.58859,0.0,0.0,0.0,0.4158,1.0,0.0,0.0
0.45174,0.00848,0.00922,0.94876,0.00049,3.75706,0.90071,7.71508,0.53243,1.59605,0.00937,0.86263,0.34224,0.0,0.10601,0.53452,0.0,0.0,0.0,0.58596,0.86461,0.0,0.0
0.44546,0.0091,0.00751,0.94774,0.00039,3.27459,0.87862,8.28488,0.57042,1.39867,0.01145,0.73401,0.35863,0.0,0.09393,0.44577,0.0,0.0,0.0,0.60575,1.0,0.0,0.0
0.45045,0.00678,0.00799,0.97515,0.00033,2.79654,0.8336,7.82932,0.55281,1.56337,0.01035,0.80397,0.35545,0.0,0.10274,0.57171,0.0,0.0,0.0,0.4048,0.99988,0.0,0.0
0.44096,0.00773,0.00847,0.93691,0.00037,3.28587,0.75125,7.14774,0.5465,1.54982,0.01045,0.72202,0.32131,0.0,0.10522,0.67879,0.0,0.0,0.0,0.47065,0.92403,0.0,0.0
0.4563,0.00638,0.00799,0.96295,0.00031,2.79652,0.82755,8.58377,0.61215,1.52513,0.01008,0.86816,0.38518,0.0,0.09389,0.55695,0.0,0.0,0.0,0.42744,1.0,0.0,0.0
0.43888,0.00854,0.00862,0.95035,0.00049,3.10491,0.87862,7.76595,0.52455,1.29959,0.01007,0.9,0.3395,0.0,0.09776,0.53452,0.0,0.0,0.0,0.57042,0.99668,0.0,0.0
0.45748,0.00652,0.00846,0.97113,0.00024,3.35735,0.63442,8.1893,0.60166,1.05786,0.01035,0.76644,0.34266,0.0,0.09484,0.60864,0.0,0.0,0.0,0.44471,0.86729,0.0,0.0
0.4333,0.00872,0.00969,0.918,0.0005,3.2671,0.85772,8.53989,0.53243,1.37644,0.00988,0.9,0.34561,0.0,0.1078,0.59192,0.0,0.0,0.0,0.65055,0.98455,0.0,0.0
0.4398,0.00911,0.00758,0.87487,0.00044,3.55276,0.90544,6.42626,0.55909,1.37644,0.0098,0.9,0.37658,0.0,0.10284,0.53452,0.0,0.0,0.0,0.61658,1.0,0.0,0.0
0.44694,0.00593,0.00913,0.954,0.00037,3.28472,0.95,10.01426,0.55277,1.56323,0.00909,0.9,0.31446,0.0,0.0867,0.64805,0.0,0.0,0.0,0.40477,0.94394,0.0,0.0
0.44481,0.00699,0.00559,0.93455,0.00055,3.67034,0.73877,6.61872,0.53243,1.68398,0.01113,0.88924,0.29534,0.0,0.10575,0.64526,0.0,0.0,0.0,0.70722,0.98455,0.0,0.0
0.43446,0.00767,0.00831,0.97723,0.00024,3.35735,0.63932,8.1893,0.67273,1.00465,0.00931,0.76644,0.30762,0.0,0.08954,0.6541,0.0,0.0,0.0,0.47598,0.86729,0.0,0.0
0.43935,0.01097,0.00855,0.91635,0.00041,3.2382,0.73123,8.17673,0.49342,1.37644,0.0122,0.9,0.42029,0.0,0.10136,0.64771,0.0,0.0,0.0,0.55195,0.91173,0.0,0.0
0.45177,0.00641,0.00847,0.97374,0.00033,2.79201,0.84138,7.40961,0.54267,1.4136,0.00916,0.78694,0.34254,0.0,0.10401,0.59,0.0,0.0,0.0,0.43262,1.0,0.0,0.0
0.44533,0.00922,0.00947,0.91908,0.00044,2.79652,0.8334,7.83186,0.55277,1.43985,0.01079,0.7436,0.36517,0.0,0.09785,0.4958,0.0,0.0,0.0,0.43657,1.0,0.0,0.0
0.43853,0.00651,0.00785,0.97525,0.00025,3.01743,0.60134,7.83186,0.46783,1.94703,0.00864,0.9,0.35543,0.0,0.10275,0.57181,0.0,0.0,0.0,0.40477,0.84758,0.0,0.0
0.45577,0.00898,0.00724,0.90785,0.00049,3.67063,0.82763,7.06864,0.51407,1.5235,0.01113,0.9,0.37886,0.0,0.09518,0.46601,0.0,0.0,0.0,0.55195,0.96687,0.0,0.0
0.44472,0.00668,0.00862,0.96406,0.00024,3.25608,0.61674,8.09433,0.61316,1.05098,0.01034,0.78796,0.34384,0.0,0.09484,0.62133,0.0,0.0,0.0,0.44471,0.8463,0.0,0.0
0.44569,0.00536,0.00806,0.95414,0.00035,3.68943,0.80594,7.74888,0.45328,1.58347,0.01035,0.79375,0.3884,0.0,0.10107,0.61132,0.0,0.0,0.0,0.45643,0.9292,0.0,0.0
0.42951,0.00678,0.0083,0.98,0.00033,2.90574,0.85188,7.86742,0.55277,1.52855,0.01008,0.8297,0.35399,0.0,0.09287,0.57181,0.0,0.0,0.0,0.40759,1.0,0.0,0.0
0.46361,0.00739,0.00751,0.95414,0.00023,3.3366,0.78991,6.47008,0.63868,1.64919,0.0111,0.72862,0.27976,0.0,0.10336,0.57736,0.0,0.0,0.0,0.35254,0.94259,0.0,0.0
0.45166,0.00739,0.00751,0.94787,0.00022,3.28625,0.67113,6.16034,0.63868,1.78301,0.01083,0.64234,0.2944,0.0,0.1034,0.57736,0.0,0.0,0.0,0.33098,0.78453,0.0,0.0
0.44889,0.00429,0.00869,0.98,0.00022,3.65496,0.83211,6.35697,0.61902,1.18945,0.01028,0.72862,0.31688,0.0,0.08665,0.64037,0.0,0.0,0.0,0.40877,0.87101,0.0,0.0
0.45717,0.00729,0.00762,0.96358,0.00025,3.04769,0.76263,6.47008,0.62932,1.71578,0.0108,0.72862,0.28757,0.0,0.10491,0.5852,0.0,0.0,0.0,0.36474,0.94259,0.0,0.0
0.43406,0.00749,0.0089,0.9759,0.00028,3.3366,0.81373,6.47008,0.58181,1.63594,0.00937,0.71073,0.27505,0.0,0.07932,0.70482,0.0,0.0,0.0,0.41239,0.7811,0.0,0.0
