fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste
0.42882,0.01256,0.00901,0.97542,0.00044,3.12458,0.86069,6.43394,0.52485,1.29145,0.01954,0.85191,0.35064,0.0,0.10455,0.58553,0.0,0.0,0.0,0.36676,0.93954,0.0,0.0
0.45562,0.00927,0.00924,0.92497,0.00053,3.00227,0.78585,7.00717,0.39054,1.27501,0.01624,0.71908,0.33045,0.0,0.09877,0.51314,0.0,0.0,0.0,0.474,0.99566,0.0,0.0
0.4435,0.00862,0.00909,0.93259,0.00055,3.02973,0.76172,7.00617,0.40516,1.30534,0.01654,0.70433,0.33577,0.0,0.09608,0.50057,0.0,0.0,0.0,0.46849,1.0,0.0,0.0
0.4462,0.00928,0.00791,0.89918,0.00052,3.25442,0.79209,7.00717,0.40767,1.28156,0.01562,0.71908,0.42215,0.0,0.09794,0.4327,0.0,0.0,0.0,0.43134,1.0,0.0,0.0
0.4555,0.0093,0.00947,0.92497,0.00048,3.21548,0.79209,7.57584,0.34915,1.25337,0.02365,0.8372,0.33665,0.0,0.11865,0.51148,0.0,0.0,0.0,0.49228,0.90726,0.0,0.0
0.45206,0.00996,0.00878,0.90912,0.00053,3.1609,0.94147,8.47498,0.36903,1.28956,0.01628,0.82536,0.33577,0.0,0.10033,0.47582,0.0,0.0,0.0,0.6307,0.94383,0.0,0.0
0.4447,0.00873,0.00946,0.92497,0.00063,2.97736,0.79209,7.00717,0.41875,1.05207,0.01819,0.67913,0.36481,0.0,0.08525,0.43439,0.0,0.0,0.0,0.47731,0.98934,0.0,0.0
0.44703,0.00849,0.00842,0.92497,0.00052,3.0,0.82915,7.97935,0.4503,1.14425,0.01662,0.86634,0.37994,0.0,0.09608,0.54689,0.0,0.0,0.0,0.47251,1.0,0.0,0.0
0.45364,0.00879,0.00928,0.92497,0.00055,3.10038,0.82121,7.11421,0.40172,1.28956,0.01537,0.71908,0.33747,0.0,0.09438,0.4735,0.0,0.0,0.0,0.46705,1.0,0.0,0.0
0.44997,0.00978,0.00909,0.92497,0.00057,2.9725,0.79209,7.00717,0.40057,1.29331,0.01678,0.73033,0.34811,0.0,0.09628,0.49247,0.0,0.0,0.0,0.47459,1.0,0.0,0.0
0.44944,0.01045,0.01002,0.93981,0.00042,3.54646,0.91481,7.91576,0.52485,1.45472,0.01578,0.66561,0.38402,0.0,0.12343,0.51247,0.0,0.0,0.0,0.47217,1.0,0.0,0.0
0.44462,0.0093,0.00909,0.92497,0.00042,3.12593,0.49934,7.00717,0.41143,1.28956,0.01118,0.63286,0.36061,0.0,0.09608,0.46741,0.0,0.0,0.0,0.49326,1.0,0.0,0.0
0.444,0.01113,0.00851,0.95412,0.00028,2.97591,0.83676,8.40294,0.57646,1.44091,0.0188,0.66009,0.38402,0.0,0.08325,0.56536,0.0,0.0,0.0,0.46825,1.0,0.0,0.0
0.44839,0.01094,0.01015,0.93976,0.00044,2.97591,0.83791,7.55503,0.52158,1.3778,0.01591,0.65844,0.38402,0.0,0.11516,0.51165,0.0,0.0,0.0,0.46854,0.95602,0.0,0.0
0.45632,0.00898,0.00931,0.90699,0.00054,2.9826,0.75067,7.00717,0.40497,1.29897,0.01675,0.6516,0.33577,0.0,0.1008,0.48797,0.0,0.0,0.0,0.43692,1.0,0.0,0.0
0.44387,0.00926,0.00913,0.92345,0.00054,3.0,0.78926,7.01124,0.4043,1.2862,0.01623,0.71804,0.33577,0.0,0.09608,0.47582,0.0,0.0,0.0,0.47601,0.99689,0.0,0.0
0.44412,0.01152,0.00991,0.93981,0.00042,2.97591,0.81137,7.36844,0.62245,1.40248,0.01626,0.5394,0.38402,0.0,0.11516,0.60418,0.0,0.0,0.0,0.43218,0.95962,0.0,0.0
0.45143,0.0093,0.00982,0.90651,0.00057,2.9929,0.83056,6.742,0.40516,1.27518,0.01628,0.5929,0.33577,0.0,0.0974,0.47582,0.0,0.0,0.0,0.49444,0.97118,0.0,0.0
0.46145,0.01028,0.00909,0.92067,0.00054,2.84529,0.79209,7.00717,0.40516,1.28956,0.01561,0.73039,0.34994,0.0,0.08748,0.49366,0.0,0.0,0.0,0.51022,1.0,0.0,0.0
0.45549,0.00791,0.01085,0.91604,0.00058,3.84623,0.88206,2.93599,0.36909,1.70781,0.01117,0.77933,0.31073,0.0,0.11098,0.56755,0.0,0.0,0.0,0.43314,1.0,0.0,0.0
0.44525,0.01171,0.01049,0.92232,0.00046,2.87739,0.89677,7.25857,0.52377,1.30444,0.01488,0.68661,0.38168,0.0,0.11516,0.53981,0.0,0.0,0.0,0.44026,0.96813,0.0,0.0
0.44695,0.01157,0.00948,0.93357,0.00044,3.13338,0.87152,7.49454,0.51145,1.42469,0.01583,0.67416,0.37818,0.0,0.11471,0.51942,0.0,0.0,0.0,0.48213,0.98936,0.0,0.0
0.46059,0.00897,0.00909,0.91675,0.00057,3.03455,0.79209,6.85365,0.406,1.36904,0.0167,0.70941,0.33381,0.0,0.0963,0.42651,0.0,0.0,0.0,0.47731,1.0,0.0,0.0
0.44149,0.01109,0.01048,0.96008,0.00047,3.33156,0.83791,9.23804,0.47012,1.40248,0.01583,0.66498,0.37325,0.0,0.10614,0.57024,0.0,0.0,0.0,0.49048,0.95962,0.0,0.0
0.44548,0.01147,0.00985,0.95936,0.00044,2.97591,0.69797,7.95615,0.52485,1.43876,0.01403,0.62471,0.38441,0.0,0.12173,0.59197,0.0,0.0,0.0,0.45524,1.0,0.0,0.0
0.43856,0.01113,0.00975,0.95239,0.00044,2.97356,0.79872,7.47102,0.48396,1.44448,0.01599,0.67682,0.37489,0.0,0.11207,0.52351,0.0,0.0,0.0,0.42695,0.95692,0.0,0.0
0.44009,0.01113,0.00964,0.93255,0.00045,2.72514,0.80728,7.36844,0.43357,1.58367,0.01449,0.72477,0.43314,0.0,0.1225,0.52351,0.0,0.0,0.0,0.46878,1.0,0.0,0.0
0.43719,0.01028,0.01019,0.9212,0.00056,3.30867,0.79209,5.59068,0.33894,1.54381,0.01529,0.73039,0.28919,0.0,0.0874,0.40357,0.0,0.0,0.0,0.52864,0.84502,0.0,0.0
0.44407,0.01046,0.0088,0.92894,0.0005,3.07457,0.74405,6.49702,0.37268,1.28956,0.01612,0.63824,0.34253,0.0,0.08293,0.49366,0.0,0.0,0.0,0.51022,1.0,0.0,0.0
0.45968,0.01028,0.00909,0.91327,0.00048,2.74008,0.80107,6.53918,0.40237,1.3405,0.01414,0.73039,0.37483,0.0,0.08081,0.52516,0.0,0.0,0.0,0.53518,1.0,0.0,0.0
0.46209,0.00897,0.00871,0.89812,0.00057,2.86788,0.92049,6.81604,0.48573,1.31605,0.0167,0.70941,0.38727,0.0,0.0963,0.47882,0.0,0.0,0.0,0.50864,0.94878,0.0,0.0
0.45519,0.00936,0.00927,0.89056,0.00053,3.35171,0.76435,7.00717,0.40516,1.28956,0.01577,0.71908,0.33812,0.0,0.08232,0.47147,0.0,0.0,0.0,0.47628,0.99877,0.0,0.0
0.44808,0.00895,0.00822,0.95382,0.00054,3.0,0.69746,7.82031,0.40516,1.32351,0.01465,0.57056,0.33577,0.0,0.08919,0.47582,0.0,0.0,0.0,0.44458,0.76479,0.0,0.0
0.4534,0.00888,0.01027,0.89812,0.00061,3.25861,0.92162,7.60814,0.42662,1.24123,0.01861,0.7054,0.47524,0.0,0.07971,0.47882,0.0,0.0,0.0,0.50231,0.94489,0.0,0.0
0.44056,0.0086,0.0083,0.98,0.0006,3.0,0.7924,8.85489,0.38865,1.13374,0.01628,0.78081,0.34717,0.0,0.11012,0.52682,0.0,0.0,0.0,0.45231,1.0,0.0,0.0
0.45724,0.00916,0.00871,0.9754,0.00057,3.0629,0.92049,6.81604,0.48573,1.38425,0.0167,0.626,0.29897,0.0,0.08711,0.42321,0.0,0.0,0.0,0.69298,0.79337,0.0,0.0
0.44514,0.0093,0.01049,0.93693,0.00056,2.66664,0.93276,6.48474,0.38822,1.07723,0.01763,0.75006,0.30526,0.0,0.10605,0.54126,0.0,0.0,0.0,0.57311,1.0,0.0,0.0
0.45575,0.00824,0.00881,0.89812,0.00052,2.71576,0.93253,6.37428,0.49982,1.31605,0.0167,0.66521,0.40657,0.0,0.10307,0.48217,0.0,0.0,0.0,0.54146,0.98965,0.0,0.0
0.44269,0.00921,0.00927,0.95285,0.00051,3.0,0.79209,7.3205,0.38295,1.18943,0.01514,0.70389,0.32645,0.0,0.09936,0.46825,0.0,0.0,0.0,0.47731,1.0,0.0,0.0
0.43102,0.01359,0.01002,0.98,0.00049,2.81264,0.85656,5.40877,0.52485,1.40248,0.02264,0.54451,0.45,0.0,0.13928,0.58034,0.0,0.0,0.0,0.60889,0.95962,0.0,0.0
0.45192,0.0093,0.00999,0.92802,0.00054,3.48796,0.78933,6.13826,0.46969,1.28956,0.01834,0.60431,0.34238,0.0,0.09813,0.58666,0.0,0.0,0.0,0.52034,0.79723,0.0,0.0
0.45308,0.008,0.00622,0.89487,0.00054,3.21865,0.66456,6.84919,0.40516,1.43229,0.01208,0.71345,0.35618,0.0,0.1082,0.5197,0.0,0.0,0.0,0.48889,1.0,0.0,0.0
0.45026,0.01028,0.00886,0.91682,0.00054,2.81446,0.80989,6.87249,0.4156,1.28956,0.01588,0.71294,0.34994,0.0,0.08259,0.49879,0.0,0.0,0.0,0.51443,0.97093,0.0,0.0
0.45732,0.01101,0.01012,0.91512,0.00046,2.80916,0.76042,7.81108,0.51268,1.34899,0.01562,0.59469,0.41183,0.0,0.11001,0.50992,0.0,0.0,0.0,0.45146,0.95962,0.0,0.0
0.44911,0.00897,0.00871,0.89812,0.00054,2.78431,0.89931,6.70443,0.48238,1.33366,0.0167,0.70941,0.38727,0.0,0.0963,0.47882,0.0,0.0,0.0,0.50864,0.93943,0.0,0.0
0.44127,0.00964,0.00907,0.89217,0.00056,3.24877,0.76935,7.33045,0.44145,1.41067,0.01594,0.63428,0.33579,0.0,0.09608,0.44977,0.0,0.0,0.0,0.45058,1.0,0.0,0.0
